HISTORIALCREDITO;SALDOCUENTAAHORROS;TIEMPOEMPLEO;ESTADOCIVILYSEXO;ACTIVOS;VIVIENDA;EMPLEO;PROPOSITOCREDITO_A40;PROPOSITOCREDITO_A41;PROPOSITOCREDITO_A410;PROPOSITOCREDITO_A42;PROPOSITOCREDITO_A43;PROPOSITOCREDITO_A44;PROPOSITOCREDITO_A45;PROPOSITOCREDITO_A46;PROPOSITOCREDITO_A48;PROPOSITOCREDITO_A49;GARANTE_103;GARANTE_A101;GARANTE_A102;GARANTE_A103;TRABAJADOREXTRANJERO_A201;TRABAJADOREXTRANJERO_A202;PLAZOMESESCREDITO;MONTOCREDITO;TASAPAGO;AVALUOVIVIENDA;EDAD;CANTIDADCREDITOSEXISTENTES;TIPOCLIENTE
0.0;0.0;1.0;0.5;1.0;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.24994572297003909;0.5;0.0008;0.0892857142857143;0.5;2
0.8;0.0;0.5;0.25;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.06431828050369084;0.5;0.0004;0.14285714285714285;0.5;1
0.2;0.5;0.5;0.25;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.1870929222752931;0.75;0.0006000000000000001;0.28571428571428575;0.25;1
0.4;0.0;0.75;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.06828050369083805;0.75;0.0002;0.10714285714285715;0.25;1
0.8;0.0;1.0;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.038916630481980026;0.75;0.0008;0.5892857142857142;0.75;1
0.0;0.25;0.5;0.5;1.0;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.08333333333333333;0.06534954407294832;0.75;0.0002;0.28571428571428575;0.25;1
0.4;0.0;0.5;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.10448328267477204;0.25;0.0004;0.125;0.25;1
0.4;0.0;0.0;0.25;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.25;0.023501953973078592;0.5;0.0008;0.0535714285714286;0.25;2
0.8;0.75;0.75;0.25;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.03614850195397308;0.5;0.0008;0.35714285714285715;0.5;1
0.4;0.0;0.5;0.25;0.6666666666666666;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.12217759444203213;0.0;0.0004;0.48214285714285715;0.25;1
0.4;0.0;0.5;0.25;1.0;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.41666666666666663;0.11669561441597916;0.75;0.0004;0.0892857142857143;0.25;2
0.6000000000000001;0.25;0.5;0.5;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.22530395136778117;0.25;0.0006000000000000001;0.28571428571428575;0.5;1
0.4;1.0;0.75;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.1101823708206687;0.25;0.0002;0.0892857142857143;0.25;1
0.6000000000000001;1.0;0.5;0.5;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.8333333333333333;0.40262700825010855;0.0;0.0002;0.14285714285714285;0.25;1
0.8;0.0;0.5;0.5;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.14567954841511074;0.75;0.0004;0.28571428571428575;0.5;1
0.2;0.0;0.5;0.0;1.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.11664133738601824;0.75;0.0002;0.17857142857142855;0.25;2
0.4;0.25;0.25;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.2069040382110291;0.0;0.0008;0.07142857142857145;0.25;1
0.8;0.25;0.0;0.25;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.15277777777777776;0.0626356925749023;0.75;0.0008;0.6785714285714286;0.75;1
0.4;0.0;0.5;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.08993703864524534;0.25;0.0004;0.14285714285714285;0.25;1
0.4;0.0;1.0;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.08700607902735563;0.75;0.0008;0.6428571428571428;0.25;1
0.8;0.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.2877768128528007;0.25;0.0008;0.30357142857142855;0.75;1
0.8;0.0;1.0;0.25;1.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.14915327833260963;0.25;0.0008;0.6785714285714286;0.75;1
0.8;0.0;1.0;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.1388888888888889;0.06681502388189318;0.5;0.0008;0.23214285714285715;0.5;1
0.4;0.0;1.0;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.04353017802865827;0.75;0.0006000000000000001;0.32142857142857145;0.25;2
0.8;1.0;1.0;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.3421623968736431;0.75;0.0008;0.30357142857142855;0.5;1
0.4;0.0;0.25;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.08320668693009119;0.75;0.0006000000000000001;0.33928571428571425;0.25;1
0.4;0.0;1.0;0.0;0.3333333333333333;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.19444444444444442;0.4872991749891446;0.0;0.0008;0.46428571428571425;0.25;2
0.4;1.0;1.0;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.05422275293095962;0.75;0.0004;0.10714285714285715;0.5;1
0.4;1.0;0.75;0.5;0.3333333333333333;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.25;0.14448545375597047;0.75;0.0006000000000000001;0.23214285714285715;0.25;1
0.8;0.5;0.75;0.25;0.6666666666666666;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.07609639600521059;0.5;0.0008;0.32142857142857145;0.25;1
0.2;1.0;0.0;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6666666666666666;0.660497177594442;0.75;0.0008;0.30357142857142855;0.25;1
0.4;0.0;0.75;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.16608771168041686;0.75;0.0008;0.16071428571428575;0.5;2
0.4;0.0;0.25;0.0;1.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.41666666666666663;0.6512158054711247;0.0;0.0002;0.26785714285714285;0.25;2
0.4;0.0;0.5;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.1463851498046027;0.0;0.0004;0.23214285714285715;0.25;1
0.8;0.0;0.5;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.130481980026053;0.25;0.0004;0.125;0.5;1
0.4;1.0;1.0;0.0;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.06849761181068172;0.25;0.0008;0.5357142857142858;0.25;1
0.4;0.0;0.25;0.25;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.2502713851498046;0.0;0.0008;0.23214285714285715;0.25;2
0.4;0.25;0.5;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.10318063395570995;0.75;0.0008;0.17857142857142855;0.25;1
0.8;0.75;1.0;0.5;1.0;0.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.18280503690838038;0.5;0.0008;0.07142857142857145;0.5;1
0.4;0.0;0.5;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.08543204515848893;0.75;0.0004;0.5535714285714286;0.25;1
0.2;1.0;0.75;0.5;0.6666666666666666;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.07843030829353018;0.75;0.0008;0.5357142857142858;0.25;1
0.8;1.0;1.0;0.5;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.08250108554059922;0.75;0.0008;0.7857142857142858;0.25;1
0.8;0.25;0.25;0.0;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.21048632218844984;0.75;0.0004;0.32142857142857145;0.25;1
0.4;0.0;0.25;0.25;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6527777777777778;0.5819583152409901;0.0;0.0002;0.28571428571428575;0.25;1
0.4;0.0;0.75;0.5;0.3333333333333333;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.25987841945288753;0.75;0.0006000000000000001;0.125;0.25;1
0.6000000000000001;0.25;0.0;0.5;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.4115284411636995;0.25;0.0008;0.21428571428571425;0.25;1
0.4;0.0;0.5;0.25;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.16666666666666666;0.05927051671732523;0.75;0.0008;0.5357142857142858;0.5;1
0.6000000000000001;0.0;0.25;0.75;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.05557967867998263;0.75;0.0008;0.5178571428571428;0.25;2
0.4;0.0;0.5;0.75;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.16666666666666666;0.0584020842379505;0.25;0.0004;0.125;0.25;1
0.4;0.0;0.25;0.75;0.6666666666666666;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.5100955275727312;0.0;0.0008;0.16071428571428575;0.25;2
0.8;0.0;1.0;0.25;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.3484042553191489;0.25;0.0008;0.44642857142857145;0.5;1
0.8;0.0;1.0;0.5;1.0;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5833333333333333;0.2603126356925749;0.75;0.0008;0.6607142857142858;0.25;1
0.8;1.0;1.0;0.0;0.6666666666666666;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.4140794615718628;0.75;0.0004;0.48214285714285715;0.5;1
0.4;0.0;0.25;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.5405992184107686;0.0;0.0004;0.125;0.25;2
0.4;1.0;0.25;0.25;0.6666666666666666;0.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.2537451150673035;0.0;0.0008;0.01785714285714285;0.25;1
0.4;1.0;1.0;0.5;0.3333333333333333;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.1388888888888889;0.06985453755970474;0.75;0.0004;0.46428571428571425;0.25;1
0.4;0.0;0.5;0.5;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.13650673035171515;0.5;0.0008;0.42857142857142855;0.25;1
0.8;0.75;0.75;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.29166666666666663;0.1489904472427269;0.5;0.0004;0.23214285714285715;0.5;1
0.4;0.0;0.0;0.25;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.0364741641337386;0.0;0.0008;0.625;0.25;1
0.0;0.0;0.5;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.20646982197134173;0.75;0.0002;0.41071428571428575;0.25;2
0.8;1.0;0.75;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0729483282674772;0.75;0.0004;0.32142857142857145;0.5;2
0.8;0.0;0.75;0.5;0.3333333333333333;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.1388888888888889;0.05633955709943552;0.75;0.0006000000000000001;0.5357142857142858;0.5;1
0.8;0.5;0.5;0.5;1.0;1.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.5496634824142423;0.25;0.0004;0.44642857142857145;0.25;2
0.4;0.75;0.5;0.0;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.0837494572297004;0.75;0.0004;0.25000000000000006;0.25;1
0.4;1.0;0.75;0.25;0.3333333333333333;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.41666666666666663;0.2611267911419887;0.25;0.0008;0.0892857142857143;0.25;1
0.4;0.25;0.25;0.75;1.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.03945940078158923;0.75;0.0006000000000000001;0.25000000000000006;0.25;2
0.4;0.0;0.5;0.25;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.1111111111111111;0.06714068606165871;0.5;0.0008;0.0892857142857143;0.25;2
0.4;0.0;0.5;0.75;0.0;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.125;0.014980460269214069;0.75;0.0008;0.0535714285714286;0.25;1
0.4;1.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.2920646982197134;0.5;0.0008;0.37499999999999994;0.25;1
0.4;0.25;0.5;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.2991207121146331;0.75;0.0002;0.10714285714285715;0.25;1
0.4;0.0;0.25;0.25;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.20348458532349112;0.25;0.0008;0.125;0.25;1
0.4;0.0;0.75;0.75;0.6666666666666666;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.03717976552323057;0.25;0.0006000000000000001;0.10714285714285715;0.25;2
0.4;1.0;0.25;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.05555555555555555;0.08108988276161529;0.0;0.0004;0.17857142857142855;0.25;1
0.2;0.0;1.0;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.1490447242726878;0.75;0.0008;0.21428571428571425;0.25;2
0.4;0.0;0.5;0.5;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.16666666666666666;0.038428137212331744;0.25;0.0006000000000000001;0.33928571428571425;0.25;1
0.4;1.0;0.5;0.25;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.23615935735996527;0.0;0.0008;0.5178571428571428;0.25;1
0.8;0.0;0.5;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.038048198002605296;0.75;0.0004;0.23214285714285715;0.5;1
0.6000000000000001;0.0;1.0;0.25;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.19773122014763353;0.0;0.0008;0.14285714285714285;0.5;1
0.8;0.0;0.0;0.75;0.6666666666666666;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.41666666666666663;0.23062310030395136;0.75;0.0004;0.16071428571428575;0.5;2
0.4;0.0;0.25;0.0;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.10518888406426401;0.75;0.0006000000000000001;0.23214285714285715;0.25;2
0.4;0.0;0.75;0.5;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.15794615718627877;0.25;0.0002;0.26785714285714285;0.25;1
0.4;0.75;0.5;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.14432262266608772;0.75;0.0004;0.16071428571428575;0.25;1
0.8;0.0;0.5;0.25;0.0;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.05579678679982632;0.75;0.0006000000000000001;0.30357142857142855;0.5;1
0.8;0.0;0.75;0.5;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.1111111111111111;0.184433347807208;0.0;0.0008;0.35714285714285715;0.5;1
0.8;1.0;1.0;0.5;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.31486105080330007;0.25;0.0008;0.5357142857142858;0.25;1
0.4;0.75;0.75;0.25;0.6666666666666666;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.08277247069040382;0.75;0.0006000000000000001;0.26785714285714285;0.25;1
0.4;0.0;1.0;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.24278115501519756;0.75;0.0004;0.21428571428571425;0.25;1
0.4;0.0;1.0;0.5;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.05796786799826314;0.75;0.0008;0.16071428571428575;0.25;1
0.8;0.0;0.0;0.5;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.35904255319148937;0.25;0.0008;1.0;0.5;1
0.8;0.25;0.5;0.25;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.25;0.10117238384715589;0.75;0.0004;0.19642857142857145;0.5;2
0.4;0.25;0.25;0.25;0.3333333333333333;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.8333333333333333;0.40208423795049936;0.75;0.0004;0.0892857142857143;0.25;2
0.8;0.25;0.5;0.25;0.6666666666666666;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.6290707772470691;0.25;0.0008;0.0892857142857143;0.5;2
0.0;0.0;1.0;0.5;1.0;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.2230785931393834;0.5;0.0008;0.07142857142857145;0.5;2
0.8;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.1836734693877551;0.0;0.0008;0.44642857142857145;0.25;2
0.4;0.0;0.25;0.25;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.18055555555555555;0.11403603994789406;0.25;0.0008;0.07142857142857145;0.25;1
0.4;1.0;0.5;0.25;0.6666666666666666;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20833333333333331;0.06920321320017368;0.75;0.0004;0.0892857142857143;0.25;2
